element_number;x[m];y[m];z_middle[m];t[mm]
1431.0;-0.05;0.55;0.193401524329;237.245067018
1432.0;-0.05;0.65;0.207948457729;213.357328214
1433.0;-0.05;0.75;0.222675768568;189.74945342
1434.0;-0.05;0.85;0.237859146419;166.427956135
1435.0;-0.05;0.95;0.253744839479;144.475100407
1436.0;-0.05;1.05;0.270644462196;124.563332187
1437.0;-0.05;1.15;0.289289127902;107.889676965
1438.0;-0.05;1.25;0.310651483858;96.5077008436
1439.0;-0.05;1.35;0.333896370266;89.3095434302
1440.0;-0.05;1.45;0.356541825262;81.4012540026
1441.0;-0.05;1.55;0.378098041731;71.0171758368
1442.0;-0.05;1.65;0.401179124043;63.213139645
1443.0;-0.05;1.75;0.427230401953;61.2647911934
1444.0;-0.05;1.85;0.454534866472;62.0706931799
1445.0;-0.05;1.95;0.481687876174;62.6957464682
1446.0;-0.15;0.05;0.153797182881;311.596187091
1447.0;-0.15;0.15;0.155401710328;309.12246395
1448.0;-0.15;0.25;0.162286866749;292.520990727
1449.0;-0.15;0.35;0.17522032315;266.557168899
1450.0;-0.15;0.45;0.190467447769;237.943008133
1451.0;-0.15;0.55;0.204965160595;212.395617187
1452.0;-0.15;0.65;0.218893581422;189.351361814
1453.0;-0.15;0.75;0.233531477124;167.43659815
1454.0;-0.15;0.85;0.249194923509;146.452599317
1455.0;-0.15;0.95;0.265454088136;126.534837759
1456.0;-0.15;1.05;0.28238767272;108.045607309
1457.0;-0.15;1.15;0.301430976354;93.4788264338
1458.0;-0.15;1.25;0.324070446831;85.8805653697
1459.0;-0.15;1.35;0.348908282503;83.1684555411
1460.0;-0.15;1.45;0.372503960972;78.6000547966
1461.0;-0.15;1.55;0.394074433114;69.7098611245
1462.0;-0.15;1.65;0.416581421174;62.1725940349
1463.0;-0.15;1.75;0.441970715272;60.2495282726
1464.0;-0.15;1.85;0.468831498552;61.4967995197
1465.0;-0.15;1.95;0.495465003591;62.4638743118
1466.0;-0.25;0.05;0.154896143901;309.380342657
1467.0;-0.25;0.15;0.16227436796;292.500027979
1468.0;-0.25;0.25;0.177167403937;262.013656399
1469.0;-0.25;0.35;0.190380296565;235.258135036
1470.0;-0.25;0.45;0.202159079742;212.971079648
1471.0;-0.25;0.55;0.214952547647;189.35225824
1472.0;-0.25;0.65;0.229156953644;166.008289341
1473.0;-0.25;0.75;0.244608796401;145.127983002
1474.0;-0.25;0.85;0.261194945481;127.276620571
1475.0;-0.25;0.95;0.278630074829;111.401971407
1476.0;-0.25;1.05;0.297112521204;97.4065892959
1477.0;-0.25;1.15;0.317225783662;86.465228869
1478.0;-0.25;1.25;0.338878555321;78.6473859099
1479.0;-0.25;1.35;0.36182592515;73.4511058318
1480.0;-0.25;1.45;0.386353835546;71.2825627241
1481.0;-0.25;1.55;0.412254168448;71.937097979
1482.0;-0.25;1.65;0.438134576814;72.7558243972
1483.0;-0.25;1.75;0.463301175987;72.1543786783
1484.0;-0.25;1.85;0.488512674747;71.5554017377
1485.0;-0.25;1.95;0.513752256337;71.0664610049
1486.0;-0.35;0.05;0.164240117861;289.883038547
1487.0;-0.35;0.15;0.175226924163;266.566700573
1488.0;-0.35;0.25;0.190372356371;235.239668045
1489.0;-0.35;0.35;0.203240606336;209.29822694
1490.0;-0.35;0.45;0.214264081338;187.853995295
1491.0;-0.35;0.55;0.226654521912;166.958694524
1492.0;-0.35;0.65;0.241236956066;145.628647393
1493.0;-0.35;0.75;0.257260049116;126.450329769
1494.0;-0.35;0.85;0.274324534471;110.635103194
1495.0;-0.35;0.95;0.292602987531;97.8843790736
1496.0;-0.35;1.05;0.312350771356;87.8358868139
1497.0;-0.35;1.15;0.333371255399;80.1002722605
1498.0;-0.35;1.25;0.355143771051;73.909132322
1499.0;-0.35;1.35;0.377926724913;69.7027375356
1500.0;-0.35;1.45;0.402719755866;69.3216786089
1501.0;-0.35;1.55;0.42928487117;72.5333286699
1502.0;-0.35;1.65;0.45567454297;75.7363309237
1503.0;-0.35;1.75;0.480668854152;76.280640006
1504.0;-0.35;1.85;0.504886407404;75.1557267887
1505.0;-0.35;1.95;0.529089184317;73.9278275642
1506.0;-0.45;0.05;0.178525191945;262.87919247
1507.0;-0.45;0.15;0.190467373352;237.949192579
1508.0;-0.45;0.25;0.202159053682;212.969208449
1509.0;-0.45;0.35;0.21426874878;187.863299594
1510.0;-0.45;0.45;0.226780386543;165.912517573
1511.0;-0.45;0.55;0.240389210393;146.272294014
1512.0;-0.45;0.65;0.255497204254;127.875200924
1513.0;-0.45;0.75;0.271698987559;111.141116096
1514.0;-0.45;0.85;0.2888831886;97.0825221531
1515.0;-0.45;0.95;0.307595117322;86.4807096492
1516.0;-0.45;1.05;0.328101156857;79.2342818606
1517.0;-0.45;1.15;0.350023632493;74.5672192461
1518.0;-0.45;1.25;0.372988860847;72.0030814583
1519.0;-0.45;1.35;0.39674866375;71.1732733636
1520.0;-0.45;1.45;0.420912182467;71.2463888853
1521.0;-0.45;1.55;0.445111669767;71.3594890286
1522.0;-0.45;1.65;0.469284570852;71.3906678245
1523.0;-0.45;1.75;0.493351573092;71.2655692791
1524.0;-0.45;1.85;0.517118572017;70.5730465313
1525.0;-0.45;1.95;0.540871923682;69.7987914215
1526.0;-0.55;0.05;0.193366115586;237.179938275
1527.0;-0.55;0.15;0.204949446666;212.366584908
1528.0;-0.55;0.25;0.214954891007;189.357287503
1529.0;-0.55;0.35;0.226663849207;166.977113056
1530.0;-0.55;0.45;0.24039418132;146.281815555
1531.0;-0.55;0.55;0.255136847761;128.08741036
1532.0;-0.55;0.65;0.27065193605;111.916797674
1533.0;-0.55;0.75;0.287132682274;97.7879404761
1534.0;-0.55;0.85;0.304905135539;86.4446651253
1535.0;-0.55;0.95;0.324376629153;78.567286936
1536.0;-0.55;1.05;0.345587333578;73.997250004
1537.0;-0.55;1.15;0.368141897438;71.9595037197
1538.0;-0.55;1.25;0.391603339355;71.7766980958
1539.0;-0.55;1.35;0.415351258964;72.3710177112
1540.0;-0.55;1.45;0.438555350915;72.0423159537
1541.0;-0.55;1.55;0.461023009583;70.1705345465
1542.0;-0.55;1.65;0.483487587838;68.1406036233
1543.0;-0.55;1.75;0.506457251985;67.1008448635
1544.0;-0.55;1.85;0.52967129995;66.6041432004
1545.0;-0.55;1.95;0.552960789571;66.2608838237
1546.0;-0.65;0.05;0.207929788214;213.309263845
1547.0;-0.65;0.15;0.218882335355;189.325532239
1548.0;-0.65;0.25;0.229157603617;166.009713191
1549.0;-0.65;0.35;0.241243234354;145.642136594
1550.0;-0.65;0.45;0.255500327362;127.882190652
1551.0;-0.65;0.55;0.270651449979;111.916273198
1552.0;-0.65;0.65;0.286420144099;97.922212375
1553.0;-0.65;0.75;0.303539297678;86.6633128996
1554.0;-0.65;0.85;0.322462045053;78.8701741642
1555.0;-0.65;0.95;0.343020976921;74.3027855843
1556.0;-0.65;1.05;0.364820730977;72.2343656516
1557.0;-0.65;1.15;0.387397430155;71.7404935558
1558.0;-0.65;1.25;0.410241803452;71.8353905865
1559.0;-0.65;1.35;0.432960583915;71.750292463
1560.0;-0.65;1.45;0.45537175476;71.0831569042
1561.0;-0.65;1.55;0.477534150398;69.8947206451
1562.0;-0.65;1.65;0.499674599085;68.6139514051
1563.0;-0.65;1.75;0.521998209221;67.6742631079
1564.0;-0.65;1.85;0.544536213027;67.1747986583
1565.0;-0.65;1.95;0.567120461566;66.7900444146
1566.0;-0.75;0.05;0.222689036371;189.770411457
1567.0;-0.75;0.15;0.233534170605;167.439395239
1568.0;-0.75;0.25;0.244610131512;145.130332004
1569.0;-0.75;0.35;0.257262221093;126.455154559
1570.0;-0.75;0.45;0.271698425529;111.140411662
1571.0;-0.75;0.55;0.287129927253;97.782714005
1572.0;-0.75;0.65;0.303537487148;86.6599142957
1573.0;-0.75;0.75;0.321642271012;78.8837443175
1574.0;-0.75;0.85;0.341638560809;74.4761209807
1575.0;-0.75;0.95;0.362917410266;72.5946198966
1576.0;-0.75;1.05;0.384800150392;72.0687411432
1577.0;-0.75;1.15;0.406838320426;71.9742463229
1578.0;-0.75;1.25;0.428705058859;71.5656400145
1579.0;-0.75;1.35;0.450387277145;70.7426547804
1580.0;-0.75;1.45;0.472180052887;70.0880869745
1581.0;-0.75;1.55;0.494211413943;69.9217708277
1582.0;-0.75;1.65;0.516249078535;69.8087165599
1583.0;-0.75;1.75;0.53814383883;69.4116104797
1584.0;-0.75;1.85;0.560009638306;68.945537859
1585.0;-0.75;1.95;0.581830396827;68.4002872229
1586.0;-0.85;0.05;0.237874250554;166.460906992
1587.0;-0.85;0.15;0.249200115057;146.46389882
1588.0;-0.85;0.25;0.26119675125;127.280319726
1589.0;-0.85;0.35;0.274325783958;110.637512748
1590.0;-0.85;0.45;0.288882223922;97.0804396794
1591.0;-0.85;0.55;0.304902580514;86.4394264872
1592.0;-0.85;0.65;0.322460262343;78.8665256067
1593.0;-0.85;0.75;0.341638230757;74.4754023201
1594.0;-0.85;0.85;0.36217707182;72.685445973
1595.0;-0.85;0.95;0.383425980919;72.1880450972
1596.0;-0.85;1.05;0.404782738687;72.0233896576
1597.0;-0.85;1.15;0.425999171119;71.6641668722
1598.0;-0.85;1.25;0.447066533498;71.00333314
1599.0;-0.85;1.35;0.468099986799;70.2247395007
1600.0;-0.85;1.45;0.48927421398;69.6938626657
1601.0;-0.85;1.55;0.510631068944;69.5405425127
1602.0;-0.85;1.65;0.532015604407;69.4741698184
1603.0;-0.85;1.75;0.553291374084;69.2017271277
1604.0;-0.85;1.85;0.574465103486;68.7195458744
1605.0;-0.85;1.95;0.595592102349;68.139478788
1606.0;-0.95;0.05;0.25374432707;144.477238134
1607.0;-0.95;0.15;0.265452059585;126.532289541
1608.0;-0.95;0.25;0.278630272388;111.402746681
1609.0;-0.95;0.35;0.292604736041;97.887744359
1610.0;-0.95;0.45;0.30759561989;86.4814781561
1611.0;-0.95;0.55;0.32437578599;78.5654057754
1612.0;-0.95;0.65;0.343020491846;74.3016543918
1613.0;-0.95;0.75;0.362917839341;72.5953491322
1614.0;-0.95;0.85;0.383426485194;72.1889591084
1615.0;-0.95;0.95;0.404087214811;72.1156724281
1616.0;-0.95;1.05;0.424616124837;71.7056871141
1617.0;-0.95;1.15;0.44501504189;71.048078586
1618.0;-0.95;1.25;0.465439818357;70.4230612164
1619.0;-0.95;1.35;0.485935053167;69.925916475
1620.0;-0.95;1.45;0.506424383139;69.4236276195
1621.0;-0.95;1.55;0.526872367385;68.8440908488
1622.0;-0.95;1.65;0.547328546823;68.2787102001
1623.0;-0.95;1.75;0.567807880671;67.7613753345
1624.0;-0.95;1.85;0.588262579126;67.1944906798
1625.0;-0.95;1.95;0.608729789445;66.6456825426
1626.0;-1.05;0.05;0.270637894076;124.550071415
1627.0;-1.05;0.15;0.282382195543;108.034715513
1628.0;-1.05;0.25;0.297111436967;97.4044841853
1629.0;-1.05;0.35;0.3123524901;87.8392954788
1630.0;-1.05;0.45;0.328102224608;79.2363922095
1631.0;-1.05;0.55;0.345587241724;73.9970770329
1632.0;-1.05;0.65;0.364820832462;72.234567963
1633.0;-1.05;0.75;0.384800906249;72.0702270783
1634.0;-1.05;0.85;0.404783468566;72.0248361161
1635.0;-1.05;0.95;0.424616364589;71.7061632571
1636.0;-1.05;1.05;0.44435734958;71.1773164963
1637.0;-1.05;1.15;0.46408546568;70.5203193887
1638.0;-1.05;1.25;0.483876907742;69.9796654818
1639.0;-1.05;1.35;0.503714999525;69.5338941768
1640.0;-1.05;1.45;0.523499545552;68.993020612
1641.0;-1.05;1.55;0.543196046705;68.2789255238
1642.0;-1.05;1.65;0.562879758054;67.5308600712
1643.0;-1.05;1.75;0.582609600373;66.8698739363
1644.0;-1.05;1.85;0.602373634318;66.2759539157
1645.0;-1.05;1.95;0.622167355321;65.7402547155
1646.0;-1.15;0.05;0.289288015153;107.886039835
1647.0;-1.15;0.15;0.30142864025;93.4734442744
1648.0;-1.15;0.25;0.317225702706;86.4647918641
1649.0;-1.15;0.35;0.333372772305;80.1032622515
1650.0;-1.15;0.45;0.350024122593;74.5682826392
1651.0;-1.15;0.55;0.368141303788;71.9584619261
1652.0;-1.15;0.65;0.387397134282;71.7400024767
1653.0;-1.15;0.75;0.406838713058;71.9750867193
1654.0;-1.15;0.85;0.425999607255;71.6650748965
1655.0;-1.15;0.95;0.445015081903;71.0481981305
1656.0;-1.15;1.05;0.464085328319;70.5200758249
1657.0;-1.15;1.15;0.48321194269;70.0980601436
1658.0;-1.15;1.25;0.502339241453;69.5970587694
1659.0;-1.15;1.35;0.521453953065;69.0683294376
1660.0;-1.15;1.45;0.540558233297;68.5177721594
1661.0;-1.15;1.55;0.559650539173;67.9454872297
1662.0;-1.15;1.65;0.578733523734;67.3553945148
1663.0;-1.15;1.75;0.597821297141;66.7714082338
1664.0;-1.15;1.85;0.616931250966;66.2299033102
1665.0;-1.15;1.95;0.63604317938;65.6949564332
1666.0;-1.25;0.05;0.310655130329;96.5144803442
1667.0;-1.25;0.15;0.324071310922;85.8819930597
1668.0;-1.25;0.25;0.338879624967;78.6494064628
1669.0;-1.25;0.35;0.355145190744;73.9119461895
1670.0;-1.25;0.45;0.372988924933;72.0032469849
1671.0;-1.25;0.55;0.391602337822;71.7747662643
1672.0;-1.25;0.65;0.41024112267;71.8340877968
1673.0;-1.25;0.75;0.428705086477;71.5657179393
1674.0;-1.25;0.85;0.447066679526;71.0036308171
1675.0;-1.25;0.95;0.465439665643;70.4227703651
1676.0;-1.25;1.05;0.483876628355;69.979123856
1677.0;-1.25;1.15;0.502339104028;69.5967965722
1678.0;-1.25;1.25;0.520777318075;69.1628743465
1679.0;-1.25;1.35;0.539197015258;68.6032146079
1680.0;-1.25;1.45;0.557635733928;68.0760827675
1681.0;-1.25;1.55;0.576103553172;67.6084736747
1682.0;-1.25;1.65;0.594572967808;67.1486814835
1683.0;-1.25;1.75;0.613026724456;66.6577252912
1684.0;-1.25;1.85;0.631474861089;66.1546136368
1685.0;-1.25;1.95;0.649909349744;65.6257598815
1686.0;-1.35;0.05;0.333898779538;89.314853979
1687.0;-1.35;0.15;0.348908647135;83.1694940206
1688.0;-1.35;0.25;0.361826710707;73.4527576698
1689.0;-1.35;0.35;0.377927939421;69.7051349097
1690.0;-1.35;0.45;0.396748792767;71.1734942581
1691.0;-1.35;0.55;0.415350468068;72.3694248923
1692.0;-1.35;0.65;0.432960048288;71.7491952843
1693.0;-1.35;0.75;0.45038734843;70.7427721243
1694.0;-1.35;0.85;0.468100149601;70.2250424233
1695.0;-1.35;0.95;0.485934946466;69.9256902493
1696.0;-1.35;1.05;0.503714774039;69.5334338696
1697.0;-1.35;1.15;0.521453851708;69.0681165546
1698.0;-1.35;1.25;0.539197032817;68.6032438329
1699.0;-1.35;1.35;0.556948241521;68.1461519098
1700.0;-1.35;1.45;0.574706800707;67.6210547932
1701.0;-1.35;1.55;0.592477557354;67.1206541358
1702.0;-1.35;1.65;0.610254406276;66.6343592124
1703.0;-1.35;1.75;0.628024275008;66.135491316
1704.0;-1.35;1.85;0.645782051144;65.6119234542
1705.0;-1.35;1.95;0.663537353294;65.0824472258
1706.0;-1.45;0.05;0.35654138805;81.4007042051
1707.0;-1.45;0.15;0.372502551326;78.5975100424
1708.0;-1.45;0.25;0.386353747868;71.2825030938
1709.0;-1.45;0.35;0.402720665992;69.3234799302
1710.0;-1.45;0.45;0.420912448144;71.2468996948
1711.0;-1.45;0.55;0.438554904943;72.0414167976
1712.0;-1.45;0.65;0.455371523552;71.0826707356
1713.0;-1.45;0.75;0.472180312578;70.0885797641
1714.0;-1.45;0.85;0.489274506507;69.6944253389
1715.0;-1.45;0.95;0.50642440294;69.4236441672
1716.0;-1.45;1.05;0.5234994397;68.9928035734
1717.0;-1.45;1.15;0.54055822634;68.5177486286
1718.0;-1.45;1.25;0.557635822658;68.0762546258
1719.0;-1.45;1.35;0.574706864708;67.6211783608
1720.0;-1.45;1.45;0.591761589023;67.1313995602
1721.0;-1.45;1.55;0.60881855011;66.5643965412
1722.0;-1.45;1.65;0.625888432051;66.0237071741
1723.0;-1.45;1.75;0.642959830624;65.4877421754
1724.0;-1.45;1.85;0.660020733586;64.9303373598
1725.0;-1.45;1.95;0.677086565919;64.3808057568
1726.0;-1.55;0.05;0.378097267972;71.015543604
1727.0;-1.55;0.15;0.394072818989;69.7066088752
1728.0;-1.55;0.25;0.412253878783;71.9364755691
1729.0;-1.55;0.35;0.429285643166;72.5348301688
1730.0;-1.55;0.45;0.445111930579;71.3600109424
1731.0;-1.55;0.55;0.461022650177;70.1698418707
1732.0;-1.55;0.65;0.477533984375;69.8944031208
1733.0;-1.55;0.75;0.494211682553;69.922315882
1734.0;-1.55;0.85;0.510631364109;69.5411367762
1735.0;-1.55;0.95;0.526872411476;68.8441812442
1736.0;-1.55;1.05;0.54319597242;68.2787865964
1737.0;-1.55;1.15;0.559650548705;67.9455001524
1738.0;-1.55;1.25;0.576103647333;67.608665352
1739.0;-1.55;1.35;0.592477628465;67.1207957653
1740.0;-1.55;1.45;0.60881856204;66.5644217555
1741.0;-1.55;1.55;0.625188610552;66.0578031791
1742.0;-1.55;1.65;0.641588307571;65.5358661611
1743.0;-1.55;1.75;0.657984108397;65.0091689215
1744.0;-1.55;1.85;0.674361107928;64.4447296906
1745.0;-1.55;1.95;0.690732339588;63.8668847992
1746.0;-1.65;0.05;0.401179543638;63.2138037156
1747.0;-1.65;0.15;0.416580738001;62.1711482676
1748.0;-1.65;0.25;0.43813478294;72.7561514909
1749.0;-1.65;0.35;0.455675407177;75.737980822
1750.0;-1.65;0.45;0.469284755134;71.3910458961
1751.0;-1.65;0.55;0.483487137472;68.1397153558
1752.0;-1.65;0.65;0.499674335501;68.6134510329
1753.0;-1.65;0.75;0.516249233786;69.8090339108
1754.0;-1.65;0.85;0.53201580093;69.4745756143
1755.0;-1.65;0.95;0.5473285266;68.2786786231
1756.0;-1.65;1.05;0.562879642715;67.5306414846
1757.0;-1.65;1.15;0.578733493072;67.3553347528
1758.0;-1.65;1.25;0.594573019197;67.1487893344
1759.0;-1.65;1.35;0.610254439717;66.6344333473
1760.0;-1.65;1.45;0.62588841446;66.0236726982
1761.0;-1.65;1.55;0.641588282696;65.5358126199
1762.0;-1.65;1.65;0.657336347992;65.1382114113
1763.0;-1.65;1.75;0.673067370819;64.6429701281
1764.0;-1.65;1.85;0.688764886871;64.0801859344
1765.0;-1.65;1.95;0.704450697879;63.4912921045
1766.0;-1.75;0.05;0.427231402661;61.2667023344
1767.0;-1.75;0.15;0.441970554173;60.2492423967
1768.0;-1.75;0.25;0.463301586921;72.1551685422
1769.0;-1.75;0.35;0.480669731248;76.2823432187
1770.0;-1.75;0.45;0.493351748186;71.2659101805
1771.0;-1.75;0.55;0.506456792443;67.0999382143
1772.0;-1.75;0.65;0.521997903577;67.6736668655
1773.0;-1.75;0.75;0.538143925741;69.4117862282
1774.0;-1.75;0.85;0.553291513035;69.2020106445
1775.0;-1.75;0.95;0.567807831185;67.7612867279
1776.0;-1.75;1.05;0.582609467498;66.8696157506
1777.0;-1.75;1.15;0.597821245009;66.7713005303
1778.0;-1.75;1.25;0.613026750902;66.6577851751
1779.0;-1.75;1.35;0.628024288193;66.1355234809
1780.0;-1.75;1.45;0.642959799179;65.4876755161
1781.0;-1.75;1.55;0.657984071217;65.0091008549
1782.0;-1.75;1.65;0.673067357651;64.6429503976
1783.0;-1.75;1.75;0.688119929681;64.213573562
1784.0;-1.75;1.85;0.703130637693;63.6364694889
1785.0;-1.75;1.95;0.718148199548;63.0680526718
1786.0;-1.85;0.05;0.454535381456;62.0718132335
1787.0;-1.85;0.15;0.468831058439;61.4960715076
1788.0;-1.85;0.25;0.488512913226;71.5558661531
1789.0;-1.85;0.35;0.504887160809;75.1572219167
1790.0;-1.85;0.45;0.517118732381;70.5733821977
1791.0;-1.85;0.55;0.529670903361;66.603353667
1792.0;-1.85;0.65;0.544535969398;67.174319734
1793.0;-1.85;0.75;0.560009755645;68.9457591425
1794.0;-1.85;0.85;0.57446525871;68.7198459086
1795.0;-1.85;0.95;0.588262552806;67.1944424602
1796.0;-1.85;1.05;0.602373527651;66.2757390301
1797.0;-1.85;1.15;0.616931217966;66.2298354793
1798.0;-1.85;1.25;0.631474898609;66.1546889925
1799.0;-1.85;1.35;0.645782074206;65.6119645095
1800.0;-1.85;1.45;0.660020714161;64.9302930943
1801.0;-1.85;1.55;0.674361082358;64.4446768065
1802.0;-1.85;1.65;0.688764883117;64.0801802137
1803.0;-1.85;1.75;0.703130645111;63.63647954
1804.0;-1.85;1.85;0.717458766153;63.1134872524
1805.0;-1.85;1.95;0.731822292669;62.5934619436
1806.0;-1.95;0.05;0.481687944727;62.6959350875
1807.0;-1.95;0.15;0.495464265945;62.4624443807
1808.0;-1.95;0.25;0.513752267178;71.066513501
1809.0;-1.95;0.35;0.529089796956;73.9290455358
1810.0;-1.95;0.45;0.540872069007;69.7990589024
1811.0;-1.95;0.55;0.552960454702;66.260217695
1812.0;-1.95;0.65;0.567120276862;66.7896814663
1813.0;-1.95;0.75;0.581830544441;68.4005793907
1814.0;-1.95;0.85;0.595592279515;68.1398347796
1815.0;-1.95;0.95;0.608729791738;66.6456797743
1816.0;-1.95;1.05;0.622167277499;65.7401025466
1817.0;-1.95;1.15;0.636043166239;65.6949138453
1818.0;-1.95;1.25;0.649909399909;65.6258562084
1819.0;-1.95;1.35;0.663537388454;65.082501453
1820.0;-1.95;1.45;0.677086560183;64.3807756906
1821.0;-1.95;1.55;0.690732326828;63.866859762
1822.0;-1.95;1.65;0.704450704312;63.4913073894
1823.0;-1.95;1.75;0.718148215583;63.0680951656
1824.0;-1.95;1.85;0.731822301167;62.593464818
1825.0;-1.95;1.95;0.74554035552;62.2029806112
1826.0;-0.2;2.2;0.568610576058;65.585847247
1827.0;-0.2;2.6;0.671339719536;64.3192843396
1828.0;-0.2;3.0;0.773975962241;62.8678149169
1829.0;-0.2;3.4;0.876598240235;61.3990073586
1830.0;-0.2;3.8;0.979446075979;60.3506367735
1831.0;-0.6;2.2;0.617177071732;65.206315144
1832.0;-0.6;2.6;0.708801340062;63.5005946937
1833.0;-0.6;3.0;0.800409108565;61.7626793746
1834.0;-0.6;3.4;0.892249666246;60.4567432836
1835.0;-0.6;3.8;0.984737761533;60.413705329
1836.0;-1.0;2.2;0.665756892918;64.8151537076
1837.0;-1.0;2.6;0.746317942808;62.7440597769
1838.0;-1.0;3.0;0.827107529088;61.1024533215
1839.0;-1.0;3.4;0.908546152812;60.7328943404
1840.0;-1.0;3.8;0.990216836134;60.8377095811
1841.0;-1.4;2.2;0.713822586346;63.3561789936
1842.0;-1.4;2.6;0.783684829045;61.6195071944
1843.0;-1.4;3.0;0.854196311954;61.1621487874
1844.0;-1.4;3.4;0.924936367271;61.1716118244
1845.0;-1.4;3.8;0.995669693865;61.1667038017
1846.0;-1.8;2.2;0.761930473987;61.9054528286
1847.0;-1.8;2.6;0.821556142447;61.4419805165
1848.0;-1.8;3.0;0.881414705464;61.4530359712
1849.0;-1.8;3.4;0.941262811604;61.4423976212
1850.0;-1.8;3.8;1.00111144795;61.4327843908
1851.0;-2.2;0.2;0.568610355215;65.5854302977
1852.0;-2.2;0.6;0.617176764807;65.20570291
1853.0;-2.2;1.0;0.665756821969;64.8150263502
1854.0;-2.2;1.4;0.713822586443;63.3561751207
1855.0;-2.2;1.8;0.761930478212;61.9054428172
1856.0;-2.2;2.2;0.810665359606;61.6486030029
1857.0;-2.2;2.6;0.859642065767;61.660953261
1858.0;-2.2;3.0;0.908612650299;61.6601853929
1859.0;-2.2;3.4;0.957581876914;61.6569165695
1860.0;-2.2;3.8;1.00655178726;61.654565088
1861.0;-2.6;0.2;0.671339482347;64.3188827825
1862.0;-2.6;0.6;0.708801093615;63.5000869143
1863.0;-2.6;1.0;0.746317889413;62.7439385578
1864.0;-2.6;1.4;0.783684832094;61.6195469419
1865.0;-2.6;1.8;0.821556147928;61.4420199071
1866.0;-2.6;2.2;0.85964206732;61.6609561391
1867.0;-2.6;2.6;0.897727755891;61.8358077971
1868.0;-2.6;3.0;0.935815522577;61.8344756338
1869.0;-2.6;3.4;0.973904019454;61.8344747924
1870.0;-2.6;3.8;1.01199259005;61.834612948
1871.0;-3.0;0.2;0.773975751043;62.8674007695
1872.0;-3.0;0.6;0.800408898895;61.76228475
1873.0;-3.0;1.0;0.827107487021;61.1022894032
1874.0;-3.0;1.4;0.854196317812;61.1621687492
1875.0;-3.0;1.8;0.881414712566;61.4530668839
1876.0;-3.0;2.2;0.908612653623;61.6601880192
1877.0;-3.0;2.6;0.935815524086;61.834466222
1878.0;-3.0;3.0;0.963021322643;61.9703893573
1879.0;-3.0;3.4;0.990227442677;61.970610866
1880.0;-3.0;3.8;1.01743362928;61.9706640206
1881.0;-3.4;0.2;0.876598085636;61.39873924
1882.0;-3.4;0.6;0.892249485734;60.4564993469
1883.0;-3.4;1.0;0.908546124571;60.7328171804
1884.0;-3.4;1.4;0.924936381929;61.1716024334
1885.0;-3.4;1.8;0.941262825508;61.4423925174
1886.0;-3.4;2.2;0.957581885766;61.6568912256
1887.0;-3.4;2.6;0.973904025954;61.8344662648
1888.0;-3.4;3.0;0.990227447204;61.9706702631
1889.0;-3.4;3.4;1.00655096445;62.0617562477
1890.0;-3.4;3.8;1.02287454197;62.0613951409
1891.0;-3.8;0.2;0.979445902726;60.3505104735
1892.0;-3.8;0.6;0.984737521715;60.4132810641
1893.0;-3.8;1.0;0.990216795422;60.8375801547
1894.0;-3.8;1.4;0.995669708556;61.1668365977
1895.0;-3.8;1.8;1.00111146262;61.4329171521
1896.0;-3.8;2.2;1.00655179652;61.6545359665
1897.0;-3.8;2.6;1.01199259655;61.8346416303
1898.0;-3.8;3.0;1.01743363408;61.9706221055
1899.0;-3.8;3.4;1.02287454273;62.0614580034
1900.0;-3.8;3.8;1.0283157927;62.1074861416
